actual_time,comp_level,event_key,key,match_number,post_result_time,predicted_time,set_number,time,winning_alliance,alliances.blue.score,alliances.red.score,score_breakdown.blue.adjustPoints,score_breakdown.blue.autoPoints,score_breakdown.blue.bay1,score_breakdown.blue.bay2,score_breakdown.blue.bay3,score_breakdown.blue.bay4,score_breakdown.blue.bay5,score_breakdown.blue.bay6,score_breakdown.blue.bay7,score_breakdown.blue.bay8,score_breakdown.blue.cargoPoints,score_breakdown.blue.completeRocketRankingPoint,score_breakdown.blue.completedRocketFar,score_breakdown.blue.completedRocketNear,score_breakdown.blue.endgameRobot1,score_breakdown.blue.endgameRobot2,score_breakdown.blue.endgameRobot3,score_breakdown.blue.foulCount,score_breakdown.blue.foulPoints,score_breakdown.blue.habClimbPoints,score_breakdown.blue.habDockingRankingPoint,score_breakdown.blue.habLineRobot1,score_breakdown.blue.habLineRobot2,score_breakdown.blue.habLineRobot3,score_breakdown.blue.hatchPanelPoints,score_breakdown.blue.lowLeftRocketFar,score_breakdown.blue.lowLeftRocketNear,score_breakdown.blue.lowRightRocketFar,score_breakdown.blue.lowRightRocketNear,score_breakdown.blue.midLeftRocketFar,score_breakdown.blue.midLeftRocketNear,score_breakdown.blue.midRightRocketFar,score_breakdown.blue.midRightRocketNear,score_breakdown.blue.preMatchBay1,score_breakdown.blue.preMatchBay2,score_breakdown.blue.preMatchBay3,score_breakdown.blue.preMatchBay6,score_breakdown.blue.preMatchBay7,score_breakdown.blue.preMatchBay8,score_breakdown.blue.preMatchLevelRobot1,score_breakdown.blue.preMatchLevelRobot2,score_breakdown.blue.preMatchLevelRobot3,score_breakdown.blue.rp,score_breakdown.blue.sandStormBonusPoints,score_breakdown.blue.techFoulCount,score_breakdown.blue.teleopPoints,score_breakdown.blue.topLeftRocketFar,score_breakdown.blue.topLeftRocketNear,score_breakdown.blue.topRightRocketFar,score_breakdown.blue.topRightRocketNear,score_breakdown.blue.totalPoints,score_breakdown.red.adjustPoints,score_breakdown.red.autoPoints,score_breakdown.red.bay1,score_breakdown.red.bay2,score_breakdown.red.bay3,score_breakdown.red.bay4,score_breakdown.red.bay5,score_breakdown.red.bay6,score_breakdown.red.bay7,score_breakdown.red.bay8,score_breakdown.red.cargoPoints,score_breakdown.red.completeRocketRankingPoint,score_breakdown.red.completedRocketFar,score_breakdown.red.completedRocketNear,score_breakdown.red.endgameRobot1,score_breakdown.red.endgameRobot2,score_breakdown.red.endgameRobot3,score_breakdown.red.foulCount,score_breakdown.red.foulPoints,score_breakdown.red.habClimbPoints,score_breakdown.red.habDockingRankingPoint,score_breakdown.red.habLineRobot1,score_breakdown.red.habLineRobot2,score_breakdown.red.habLineRobot3,score_breakdown.red.hatchPanelPoints,score_breakdown.red.lowLeftRocketFar,score_breakdown.red.lowLeftRocketNear,score_breakdown.red.lowRightRocketFar,score_breakdown.red.lowRightRocketNear,score_breakdown.red.midLeftRocketFar,score_breakdown.red.midLeftRocketNear,score_breakdown.red.midRightRocketFar,score_breakdown.red.midRightRocketNear,score_breakdown.red.preMatchBay1,score_breakdown.red.preMatchBay2,score_breakdown.red.preMatchBay3,score_breakdown.red.preMatchBay6,score_breakdown.red.preMatchBay7,score_breakdown.red.preMatchBay8,score_breakdown.red.preMatchLevelRobot1,score_breakdown.red.preMatchLevelRobot2,score_breakdown.red.preMatchLevelRobot3,score_breakdown.red.rp,score_breakdown.red.sandStormBonusPoints,score_breakdown.red.techFoulCount,score_breakdown.red.teleopPoints,score_breakdown.red.topLeftRocketFar,score_breakdown.red.topLeftRocketNear,score_breakdown.red.topRightRocketFar,score_breakdown.red.topRightRocketNear,score_breakdown.red.totalPoints,blue.robot1,blue.robot2,blue.robot3,red.robot1,red.robot2,red.robot3,district
1552692645,qm,2019txpla,2019txpla_qm40,40,1552692836,1552692682,1,1552690260,blue,42,41,0,12,Panel,Panel,Panel,PanelAndCargo,Panel,PanelAndCargo,PanelAndCargo,Panel,9,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,12,Panel,Panel,Panel,Panel,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel1,2,12,0,30,None,None,None,None,42,0,9,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,PanelAndCargo,Panel,18,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,None,8,Panel,None,Panel,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel1,0,9,0,32,None,None,None,None,41,frc704,frc5057,frc7503,frc7179,frc4192,frc6526,tx
1552693096,qm,2019txpla,2019txpla_qm41,41,1552693306,1552693171,1,1552690740,red,38,60,0,9,Panel,PanelAndCargo,PanelAndCargo,Panel,Panel,Panel,Panel,Panel,6,FALSE,FALSE,FALSE,HabLevel3,HabLevel1,None,0,0,15,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,None,8,Panel,None,None,Panel,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,1,9,0,29,None,None,None,None,38,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,21,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,18,None,Panel,None,Panel,None,Panel,Panel,Panel,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel1,2,12,0,48,None,Panel,Panel,None,60,frc6144,frc5682,frc6751,frc3802,frc2848,frc4364,tx
1552693460,qm,2019txpla,2019txpla_qm42,42,1552693650,1552693560,1,1552691220,red,30,50,0,6,PanelAndCargo,Panel,PanelAndCargo,Panel,PanelAndCargo,Panel,Panel,Panel,9,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,None,None,None,Panel,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,0,6,0,24,None,None,None,None,30,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,21,FALSE,FALSE,FALSE,None,HabLevel1,HabLevel1,0,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,None,Panel,Panel,None,None,None,None,None,Panel,Panel,Panel,Panel,Cargo,Panel,HabLevel2,HabLevel2,HabLevel1,2,15,0,35,None,None,None,None,50,frc7119,frc4641,frc4192,frc7179,frc6672,frc7319,tx
1552693856,qm,2019txpla,2019txpla_qm43,43,1552694124,1552693924,1,1552691700,blue,47,9,0,9,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,21,FALSE,FALSE,FALSE,HabLevel2,HabLevel1,None,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,8,Panel,None,None,Panel,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Cargo,HabLevel2,HabLevel1,HabLevel2,2,9,0,38,None,None,None,None,47,0,6,Panel,Panel,Panel,None,None,Panel,Panel,Panel,0,FALSE,FALSE,FALSE,HabLevel1,None,None,0,0,3,FALSE,CrossedHabLineInTeleop,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,0,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,0,6,0,3,None,None,None,None,9,frc2714,frc3679,frc7303,frc5682,frc7091,frc6369,tx
1552694283,qm,2019txpla,2019txpla_qm44,44,1552694477,1552694317,1,1552692180,blue,59,32,0,12,PanelAndCargo,Panel,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,21,FALSE,FALSE,FALSE,HabLevel3,HabLevel1,HabLevel1,0,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,None,Panel,None,PanelAndCargo,None,None,Panel,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel2,3,12,0,47,None,None,None,None,59,0,9,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,None,PanelAndCargo,PanelAndCargo,Panel,15,FALSE,FALSE,FALSE,HabLevel1,None,HabLevel1,0,0,6,FALSE,CrossedHabLineInSandstorm,None,CrossedHabLineInSandstorm,2,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,None,HabLevel1,0,9,0,23,None,Panel,None,None,32,frc5431,frc5503,frc6901,frc2848,frc6526,frc6655,tx
1552694736,qm,2019txpla,2019txpla_qm45,45,1552694931,1552694764,1,1552692660,blue,39,24,0,12,Panel,PanelAndCargo,PanelAndCargo,Panel,Panel,Panel,Panel,Panel,6,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,12,Panel,Panel,Panel,Panel,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel2,2,12,0,27,None,None,None,None,39,0,6,Panel,Panel,Panel,Panel,Panel,PanelAndCargo,Panel,PanelAndCargo,6,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,None,0,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,6,None,Panel,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,0,6,0,18,None,None,None,None,24,frc3802,frc1745,frc704,frc5057,frc7120,frc6171,tx
1552695147,qm,2019txpla,2019txpla_qm46,46,1552695343,1552695196,1,1552693140,blue,55,34,0,12,PanelAndCargo,Panel,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,21,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,None,0,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,16,Panel,None,None,None,None,None,None,None,Panel,Panel,Panel,Cargo,Cargo,Cargo,HabLevel2,HabLevel1,HabLevel1,2,12,0,43,None,Panel,None,Panel,55,0,9,Panel,Panel,Panel,None,None,Panel,PanelAndCargo,PanelAndCargo,6,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,10,None,Panel,Panel,None,None,Panel,None,None,Panel,Panel,Panel,Cargo,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,0,9,0,25,None,Panel,None,None,34,frc4610,frc2657,frc5417,frc4364,frc4206,frc2789,tx
1552695639,qm,2019txpla,2019txpla_qm47,47,1552695824,1552695664,1,1552693620,blue,48,27,0,6,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,18,FALSE,FALSE,FALSE,HabLevel3,HabLevel2,None,0,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,6,Panel,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Cargo,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,3,6,0,42,None,None,None,None,48,0,9,None,None,None,None,PanelAndCargo,Panel,None,None,3,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,6,None,None,Panel,None,None,None,None,None,Cargo,Cargo,Cargo,Cargo,Cargo,Cargo,HabLevel2,HabLevel1,HabLevel1,0,9,0,18,None,None,None,None,27,frc6144,frc6768,frc5431,frc3282,frc7091,frc7503,tx
1552696093,qm,2019txpla,2019txpla_qm48,48,1552696286,1552696147,1,1552694100,blue,68,48,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,24,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,2,10,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,10,Panel,None,Panel,PanelAndCargo,None,None,None,None,Panel,Panel,Panel,Panel,Cargo,Panel,HabLevel2,HabLevel1,HabLevel2,2,15,0,43,None,None,None,None,68,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,Panel,PanelAndCargo,Panel,Panel,12,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,6,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,None,None,Panel,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel2,HabLevel1,0,15,1,27,None,None,None,None,48,frc6672,frc3802,frc3679,frc2789,frc6901,frc1745,tx
1552696487,qm,2019txpla,2019txpla_qm49,49,1552696678,1552696553,1,1552694580,blue,67,50,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,27,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,None,0,10,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,12,PanelAndCargo,None,PanelAndCargo,Panel,Panel,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel2,2,12,0,45,Panel,None,None,None,67,0,12,Panel,Panel,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,21,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,Panel,None,PanelAndCargo,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel1,0,12,1,38,None,None,None,None,50,frc4206,frc6171,frc7179,frc5682,frc7503,frc5503,tx
1552668675,qm,2019txpla,2019txpla_qm5,5,1552668917,1552668751,1,1552668000,red,23,33,0,3,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,None,Panel,Panel,Panel,9,FALSE,FALSE,FALSE,None,HabLevel1,HabLevel1,0,3,6,FALSE,CrossedHabLineInTeleop,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,2,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,0,3,0,17,None,None,None,None,23,0,9,None,PanelAndCargo,PanelAndCargo,None,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,15,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,None,1,0,3,FALSE,None,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,None,None,Panel,None,None,None,None,None,Cargo,Cargo,Cargo,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel1,2,9,0,24,None,None,None,None,33,frc4364,frc7091,frc4641,frc6655,frc4610,frc3802,tx
1552696938,qm,2019txpla,2019txpla_qm50,50,1552697152,1552696985,1,1552695060,blue,35,33,0,9,None,Panel,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,Panel,Panel,9,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,None,None,None,None,None,None,None,None,Cargo,Cargo,Cargo,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel1,2,9,0,26,None,None,None,None,35,0,9,None,None,PanelAndCargo,Panel,None,Panel,Panel,Panel,6,FALSE,FALSE,FALSE,None,HabLevel1,HabLevel1,0,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,12,None,PanelAndCargo,Panel,Panel,None,None,None,None,Cargo,Cargo,Cargo,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,0,9,0,24,None,None,Panel,None,33,frc6526,frc3282,frc5417,frc4610,frc4364,frc7303,tx
1552746171,qm,2019txpla,2019txpla_qm51,51,1552746373,1552746600,1,1552746600,blue,67,27,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,30,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel2,0,0,12,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,10,None,PanelAndCargo,None,PanelAndCargo,None,None,None,None,Cargo,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,2,15,0,52,None,None,None,None,67,0,6,Panel,Panel,Panel,PanelAndCargo,PanelAndCargo,Panel,Panel,Panel,6,FALSE,FALSE,FALSE,None,HabLevel1,HabLevel2,0,0,9,FALSE,None,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,None,None,Panel,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel1,0,6,0,21,None,None,None,None,27,frc2848,frc6369,frc2714,frc7319,frc7119,frc6768,tx
1552746595,qm,2019txpla,2019txpla_qm52,52,1552746780,1552747080,1,1552747080,red,38,48,0,9,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,PanelAndCargo,Panel,18,FALSE,FALSE,FALSE,HabLevel1,None,None,1,0,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,Panel,None,None,Panel,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,0,9,0,29,None,None,None,None,38,0,6,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,Panel,PanelAndCargo,Panel,15,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel3,0,3,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,6,None,Panel,Panel,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel1,3,6,0,39,None,None,None,None,48,frc5057,frc4192,frc6655,frc2657,frc7120,frc6144,tx
1552747005,qm,2019txpla,2019txpla_qm53,53,1552747188,1552747086,1,1552747560,red,50,52,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,24,FALSE,FALSE,FALSE,HabLevel1,None,None,0,0,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,None,None,None,Panel,None,None,None,None,Panel,Panel,Cargo,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,0,15,0,35,None,None,None,None,50,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,24,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,2,15,0,37,None,None,None,None,52,frc6751,frc7503,frc4610,frc3679,frc4641,frc704,tx
1552747481,qm,2019txpla,2019txpla_qm54,54,1552747663,1552747450,1,1552748040,blue,36,15,0,9,Panel,Panel,Panel,PanelAndCargo,Panel,Panel,Panel,Panel,3,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel3,1,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,None,None,None,Panel,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,3,9,0,27,None,None,None,None,36,0,6,Panel,Panel,Panel,None,None,Panel,Panel,Panel,0,FALSE,FALSE,FALSE,HabLevel1,None,HabLevel1,0,3,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,CrossedHabLineInTeleop,0,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,0,6,0,6,None,None,None,None,15,frc5057,frc2789,frc6144,frc7303,frc7319,frc7091,tx
1552747941,qm,2019txpla,2019txpla_qm55,55,1552748123,1552747984,1,1552748520,blue,67,61,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,24,FALSE,FALSE,FALSE,HabLevel3,HabLevel1,HabLevel1,0,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,10,None,None,None,Panel,Panel,None,None,None,Panel,Cargo,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,3,15,0,52,None,None,None,None,67,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,27,FALSE,FALSE,FALSE,HabLevel2,HabLevel1,HabLevel1,0,0,12,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,10,PanelAndCargo,None,PanelAndCargo,None,None,None,Panel,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel1,0,12,0,49,None,None,None,None,61,frc5431,frc704,frc6672,frc5682,frc2657,frc3802,tx
1552748336,qm,2019txpla,2019txpla_qm56,56,1552748539,1552748405,1,1552749000,,53,53,0,9,PanelAndCargo,Panel,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,24,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,None,0,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,14,None,Panel,None,PanelAndCargo,None,Panel,None,Panel,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,1,9,0,44,None,Panel,None,PanelAndCargo,53,0,9,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,PanelAndCargo,27,FALSE,FALSE,FALSE,None,HabLevel2,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,8,None,PanelAndCargo,None,PanelAndCargo,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel1,1,9,0,44,None,None,None,None,53,frc5503,frc5417,frc6171,frc6901,frc6768,frc4641,tx
1552748823,qm,2019txpla,2019txpla_qm57,57,1552749008,1552748824,1,1552749480,red,25,27,0,12,Panel,Panel,PanelAndCargo,None,None,Panel,Panel,Panel,3,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,None,0,0,6,FALSE,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,Panel,None,None,None,Panel,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,0,12,0,13,None,None,None,None,25,0,9,Panel,Panel,Panel,Panel,PanelAndCargo,Panel,Panel,Panel,3,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,6,None,None,Panel,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,2,9,0,18,None,None,None,None,27,frc6526,frc4364,frc6369,frc6751,frc4192,frc7120,tx
1552749328,qm,2019txpla,2019txpla_qm58,58,1552749541,1552749362,1,1552749960,blue,52,44,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,24,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,2,15,0,37,None,None,None,None,52,0,9,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,24,FALSE,FALSE,FALSE,HabLevel1,None,None,0,0,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,None,PanelAndCargo,Panel,None,None,None,None,None,Panel,Panel,Panel,Cargo,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,0,9,0,35,None,None,None,None,44,frc7119,frc7179,frc2848,frc4206,frc6655,frc1745,tx
1552749708,qm,2019txpla,2019txpla_qm59,59,1552749994,1552749782,1,1552750440,blue,38,28,0,9,Panel,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,Panel,Panel,12,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,8,None,None,None,None,Panel,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,2,9,0,29,Panel,None,None,None,38,0,9,None,PanelAndCargo,PanelAndCargo,None,None,PanelAndCargo,Panel,Panel,9,FALSE,FALSE,FALSE,None,HabLevel1,HabLevel1,0,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,4,None,None,None,None,Panel,None,Panel,None,Cargo,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel1,0,9,0,19,None,None,None,None,28,frc3282,frc4364,frc704,frc2714,frc6171,frc7091,tx
1552669341,qm,2019txpla,2019txpla_qm6,6,1552669594,1552669396,1,1552668600,red,15,55,0,0,Panel,PanelAndCargo,Panel,None,None,PanelAndCargo,Panel,PanelAndCargo,9,FALSE,FALSE,FALSE,None,HabLevel1,None,1,3,3,FALSE,CrossedHabLineInTeleop,CrossedHabLineInTeleop,CrossedHabLineInTeleop,0,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,0,0,0,12,None,None,None,None,15,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,Panel,21,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,1,3,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,10,None,None,None,None,PanelAndCargo,None,Panel,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel1,2,12,0,40,Panel,None,Panel,None,55,frc4206,frc7120,frc5682,frc3679,frc5431,frc7119,tx
